Registration id,Course Instance,Student id,Status,Grade
I-251319920826-0088,I-2513,19920826-0088,withdrawn,
I-251419920826-0088,I-2514,19920826-0088,withdrawn,
I-251519920826-0088,I-2515,19920826-0088,registered,
I-29519920826-0088,I-295,19920826-0088,registered,
I-251719920826-0088,I-2517,19920826-0088,withdrawn,
I-261819920826-0088,I-2618,19920826-0088,registered,
I-502719920826-0088,I-5027,19920826-0088,not started,
I-262019920826-0088,I-2620,19920826-0088,registered,
I-262419920826-0088,I-2624,19920826-0088,not started,
I-166519900426-0089,I-1665,19900426-0089,completed,3.0
I-124419900426-0089,I-1244,19900426-0089,not started,
I-102719900426-0089,I-1027,19900426-0089,withdrawn,
I-364819900426-0089,I-3648,19900426-0089,completed,4.0
I-375519900426-0089,I-3755,19900426-0089,registered,
I-137119900426-0089,I-1371,19900426-0089,registered,
I-40919900426-0089,I-409,19900426-0089,registered,
I-376219900426-0089,I-3762,19900426-0089,registered,
I-314319900426-0089,I-3143,19900426-0089,registered,
I-125919900426-0089,I-1259,19900426-0089,completed,3.0
I-523619900426-0089,I-5236,19900426-0089,registered,
I-437619900902-0090,I-4376,19900902-0090,completed,5.0
I-282519900902-0090,I-2825,19900902-0090,completed,3.0
I-459719900902-0090,I-4597,19900902-0090,withdrawn,
I-438019900902-0090,I-4380,19900902-0090,withdrawn,
I-262019900902-0090,I-2620,19900902-0090,withdrawn,
I-449319900902-0090,I-4493,19900902-0090,withdrawn,
I-449719900902-0090,I-4497,19900902-0090,completed,3.0
I-449819900902-0090,I-4498,19900902-0090,not started,
I-460819900902-0090,I-4608,19900902-0090,registered,
I-461119900902-0090,I-4611,19900902-0090,registered,
I-440119900902-0090,I-4401,19900902-0090,registered,
I-52219900902-0090,I-522,19900902-0090,withdrawn,
I-308719911025-0091,I-3087,19911025-0091,withdrawn,
I-308819911025-0091,I-3088,19911025-0091,completed,5.0
I-308919911025-0091,I-3089,19911025-0091,withdrawn,
I-309019911025-0091,I-3090,19911025-0091,registered,
I-162919911025-0091,I-1629,19911025-0091,completed,3.0
I-35819911025-0091,I-358,19911025-0091,completed,3.0
I-477119911025-0091,I-4771,19911025-0091,completed,4.0
I-237619911025-0091,I-2376,19911025-0091,not started,
I-319919911025-0091,I-3199,19911025-0091,not started,
I-320319911025-0091,I-3203,19911025-0091,not started,
I-320219911025-0091,I-3202,19911025-0091,withdrawn,
I-79019911025-0091,I-790,19911025-0091,withdrawn,
I-340819911025-0091,I-3408,19911025-0091,not started,
I-330419911025-0091,I-3304,19911025-0091,registered,
I-131919911025-0091,I-1319,19911025-0091,not started,
I-478419911025-0091,I-4784,19911025-0091,not started,
I-330919911025-0091,I-3309,19911025-0091,withdrawn,
I-362019910817-0092,I-3620,19910817-0092,completed,5.0
I-426319910817-0092,I-4263,19910817-0092,withdrawn,
I-259819910817-0092,I-2598,19910817-0092,withdrawn,
I-425919910817-0092,I-4259,19910817-0092,not started,
I-373719910817-0092,I-3737,19910817-0092,registered,
I-373819910817-0092,I-3738,19910817-0092,not started,
I-374019910817-0092,I-3740,19910817-0092,withdrawn,
I-373919910817-0092,I-3739,19910817-0092,withdrawn,
I-333119910817-0092,I-3331,19910817-0092,withdrawn,
I-322919910817-0092,I-3229,19910817-0092,completed,5.0
I-332619910817-0092,I-3326,19910817-0092,registered,
I-374219910817-0092,I-3742,19910817-0092,registered,
I-132919920504-0093,I-1329,19920504-0093,completed,4.0
I-249319920504-0093,I-2493,19920504-0093,registered,
I-301419920504-0093,I-3014,19920504-0093,registered,
I-133219920504-0093,I-1332,19920504-0093,withdrawn,
I-468119920504-0093,I-4681,19920504-0093,not started,
I-342919920504-0093,I-3429,19920504-0093,completed,4.0
I-302119920504-0093,I-3021,19920504-0093,not started,
I-133419920504-0093,I-1334,19920504-0093,registered,
I-291519920504-0093,I-2915,19920504-0093,completed,5.0
I-145219920504-0093,I-1452,19920504-0093,registered,
I-145319920504-0093,I-1453,19920504-0093,not started,
I-343519920504-0093,I-3435,19920504-0093,completed,5.0
I-145619920504-0093,I-1456,19920504-0093,withdrawn,
I-145419920504-0093,I-1454,19920504-0093,not started,
I-145819920504-0093,I-1458,19920504-0093,registered,
I-81719920504-0093,I-817,19920504-0093,registered,
I-323119920504-0093,I-3231,19920504-0093,registered,
I-343819920504-0093,I-3438,19920504-0093,registered,
I-197419920504-0093,I-1974,19920504-0093,completed,5.0
I-122819921201-0094,I-1228,19921201-0094,not started,
I-91019921201-0094,I-910,19921201-0094,registered,
I-113019921201-0094,I-1130,19921201-0094,withdrawn,
I-70719921201-0094,I-707,19921201-0094,not started,
I-81519921201-0094,I-815,19921201-0094,completed,5.0
I-81619921201-0094,I-816,19921201-0094,completed,3.0
I-489919921201-0094,I-4899,19921201-0094,registered,
I-82219921201-0094,I-822,19921201-0094,registered,
I-92519921201-0094,I-925,19921201-0094,registered,
I-481019921201-0094,I-4810,19921201-0094,not started,
I-261019921201-0094,I-2610,19921201-0094,not started,
I-92819921201-0094,I-928,19921201-0094,not started,
I-173619900128-0095,I-1736,19900128-0095,completed,3.0
I-509319900128-0095,I-5093,19900128-0095,registered,
I-310919900128-0095,I-3109,19900128-0095,withdrawn,
I-392619900128-0095,I-3926,19900128-0095,not started,
I-383519900128-0095,I-3835,19900128-0095,withdrawn,
I-27719900128-0095,I-277,19900128-0095,withdrawn,
I-185419900128-0095,I-1854,19900128-0095,withdrawn,
I-467819900128-0095,I-4678,19900128-0095,registered,
I-156319910327-0096,I-1563,19910327-0096,completed,3.0
I-114719910327-0096,I-1147,19910327-0096,withdrawn,
I-103019910327-0096,I-1030,19910327-0096,withdrawn,
I-29119910327-0096,I-291,19910327-0096,completed,3.0
I-533719910327-0096,I-5337,19910327-0096,registered,
I-115119910327-0096,I-1151,19910327-0096,not started,
I-115319910327-0096,I-1153,19910327-0096,withdrawn,
I-115419910327-0096,I-1154,19910327-0096,completed,5.0
I-335819910327-0096,I-3358,19910327-0096,completed,3.0
I-535619910327-0096,I-5356,19910327-0096,completed,4.0
I-126519910327-0096,I-1265,19910327-0096,not started,
I-126619910327-0096,I-1266,19910327-0096,registered,
I-490119921208-0097,I-4901,19921208-0097,not started,
I-436519921208-0097,I-4365,19921208-0097,not started,
I-113419921208-0097,I-1134,19921208-0097,withdrawn,
I-416319921208-0097,I-4163,19921208-0097,not started,
I-448419921208-0097,I-4484,19921208-0097,not started,
I-448519921208-0097,I-4485,19921208-0097,not started,
I-448719921208-0097,I-4487,19921208-0097,registered,
I-448619921208-0097,I-4486,19921208-0097,withdrawn,
I-460019921208-0097,I-4600,19921208-0097,not started,
I-221019921208-0097,I-2210,19921208-0097,not started,
I-460219921208-0097,I-4602,19921208-0097,not started,
I-460619921208-0097,I-4606,19921208-0097,not started,
I-468619920217-0098,I-4686,19920217-0098,registered,
I-39019920217-0098,I-390,19920217-0098,registered,
I-60319920217-0098,I-603,19920217-0098,registered,
I-145719920217-0098,I-1457,19920217-0098,withdrawn,
I-512119920217-0098,I-5121,19920217-0098,withdrawn,
I-375019920217-0098,I-3750,19920217-0098,not started,
I-93319920217-0098,I-933,19920217-0098,completed,3.0
I-501519920217-0098,I-5015,19920217-0098,completed,5.0
I-147519920217-0098,I-1475,19920217-0098,registered,
I-167819920217-0098,I-1678,19920217-0098,registered,
I-492319920217-0098,I-4923,19920217-0098,registered,
I-492619920217-0098,I-4926,19920217-0098,registered,
I-360219931231-0099,I-3602,19931231-0099,withdrawn,
I-381819931231-0099,I-3818,19931231-0099,completed,4.0
I-360519931231-0099,I-3605,19931231-0099,withdrawn,
I-540019931231-0099,I-5400,19931231-0099,registered,
I-371619931231-0099,I-3716,19931231-0099,withdrawn,
I-195819931231-0099,I-1958,19931231-0099,withdrawn,
I-238319931231-0099,I-2383,19931231-0099,withdrawn,
I-37019931231-0099,I-370,19931231-0099,registered,
I-395919930709-0100,I-3959,19930709-0100,registered,
I-374819930709-0100,I-3748,19930709-0100,not started,
I-428119930709-0100,I-4281,19930709-0100,withdrawn,
I-406819930709-0100,I-4068,19930709-0100,withdrawn,
I-230219930709-0100,I-2302,19930709-0100,registered,
I-344119930709-0100,I-3441,19930709-0100,not started,
I-72919930709-0100,I-729,19930709-0100,not started,
I-522919930709-0100,I-5229,19930709-0100,withdrawn,
I-344219930709-0100,I-3442,19930709-0100,not started,
I-262219930709-0100,I-2622,19930709-0100,completed,4.0
I-354819930709-0100,I-3548,19930709-0100,registered,
I-354919930709-0100,I-3549,19930709-0100,completed,4.0
I-355019930709-0100,I-3550,19930709-0100,registered,
I-448319921218-0101,I-4483,19921218-0101,registered,
I-363319921218-0101,I-3633,19921218-0101,not started,
I-7319921218-0101,I-73,19921218-0101,completed,3.0
I-364119921218-0101,I-3641,19921218-0101,not started,
I-374619921218-0101,I-3746,19921218-0101,completed,3.0
I-344719921218-0101,I-3447,19921218-0101,withdrawn,
I-293119921218-0101,I-2931,19921218-0101,completed,4.0
I-375119921218-0101,I-3751,19921218-0101,completed,3.0
I-322019910404-0102,I-3220,19910404-0102,completed,4.0
I-133719910404-0102,I-1337,19910404-0102,withdrawn,
I-312119910404-0102,I-3121,19910404-0102,withdrawn,
I-311919910404-0102,I-3119,19910404-0102,registered,
I-38419910404-0102,I-384,19910404-0102,withdrawn,
I-197419910404-0102,I-1974,19910404-0102,registered,
I-281419910404-0102,I-2814,19910404-0102,not started,
I-91919910404-0102,I-919,19910404-0102,completed,3.0
I-322619910404-0102,I-3226,19910404-0102,registered,
I-343119910404-0102,I-3431,19910404-0102,registered,
I-322819910404-0102,I-3228,19910404-0102,withdrawn,
I-322919910404-0102,I-3229,19910404-0102,not started,
I-437519910404-0102,I-4375,19910404-0102,completed,4.0
I-220019910404-0102,I-2200,19910404-0102,completed,4.0
I-261319910404-0102,I-2613,19910404-0102,not started,
I-333619910404-0102,I-3336,19910404-0102,not started,
I-334019910404-0102,I-3340,19910404-0102,not started,
I-319819910403-0103,I-3198,19910403-0103,withdrawn,
I-289319910403-0103,I-2893,19910403-0103,not started,
I-289519910403-0103,I-2895,19910403-0103,completed,4.0
I-299819910403-0103,I-2998,19910403-0103,completed,5.0
I-248019910403-0103,I-2480,19910403-0103,withdrawn,
I-300619910403-0103,I-3006,19910403-0103,completed,3.0
I-300719910403-0103,I-3007,19910403-0103,completed,3.0
I-300919910403-0103,I-3009,19910403-0103,not started,
I-520219910403-0103,I-5202,19910403-0103,withdrawn,
I-301119910403-0103,I-3011,19910403-0103,not started,
I-301319910403-0103,I-3013,19910403-0103,withdrawn,
I-16519910403-0103,I-165,19910403-0103,not started,
I-135519900119-0104,I-1355,19900119-0104,not started,
I-417319900119-0104,I-4173,19900119-0104,registered,
I-92519900119-0104,I-925,19900119-0104,completed,4.0
I-364819900119-0104,I-3648,19900119-0104,registered,
I-428319900119-0104,I-4283,19900119-0104,not started,
I-396819900119-0104,I-3968,19900119-0104,not started,
I-199919900119-0104,I-1999,19900119-0104,completed,5.0
I-428719900119-0104,I-4287,19900119-0104,registered,
I-155519900307-0105,I-1555,19900307-0105,not started,
I-71319900307-0105,I-713,19900307-0105,registered,
I-322319900307-0105,I-3223,19900307-0105,not started,
I-197219900307-0105,I-1972,19900307-0105,not started,
I-40019900307-0105,I-400,19900307-0105,not started,
I-209119900307-0105,I-2091,19900307-0105,registered,
I-353919900307-0105,I-3539,19900307-0105,withdrawn,
I-8919900307-0105,I-89,19900307-0105,registered,
I-157519900307-0105,I-1575,19900307-0105,withdrawn,
I-157319900307-0105,I-1573,19900307-0105,withdrawn,
I-407719900307-0105,I-4077,19900307-0105,registered,
I-534219900307-0105,I-5342,19900307-0105,not started,
I-221119900307-0105,I-2211,19900307-0105,withdrawn,
I-428619900307-0105,I-4286,19900307-0105,not started,
I-188519900307-0105,I-1885,19900307-0105,completed,4.0
I-221019900307-0105,I-2210,19900307-0105,withdrawn,
I-220719900307-0105,I-2207,19900307-0105,registered,
I-466919930414-0106,I-4669,19930414-0106,withdrawn,
I-467119930414-0106,I-4671,19930414-0106,not started,
I-290719930414-0106,I-2907,19930414-0106,withdrawn,
I-268919930414-0106,I-2689,19930414-0106,not started,
I-144719930414-0106,I-1447,19930414-0106,completed,3.0
I-17219930414-0106,I-172,19930414-0106,completed,4.0
I-478819930414-0106,I-4788,19930414-0106,registered,
I-479419930414-0106,I-4794,19930414-0106,registered,
I-489619930414-0106,I-4896,19930414-0106,registered,
I-489919930414-0106,I-4899,19930414-0106,withdrawn,
I-489719930414-0106,I-4897,19930414-0106,completed,3.0
I-333219930414-0106,I-3332,19930414-0106,withdrawn,
I-152619920316-0107,I-1526,19920316-0107,completed,4.0
I-300019920316-0107,I-3000,19920316-0107,registered,
I-267719920316-0107,I-2677,19920316-0107,not started,
I-519719920316-0107,I-5197,19920316-0107,withdrawn,
I-455819920316-0107,I-4558,19920316-0107,registered,
I-434619920316-0107,I-4346,19920316-0107,registered,
I-37219920316-0107,I-372,19920316-0107,not started,
I-280119920316-0107,I-2801,19920316-0107,completed,4.0
I-122619920316-0107,I-1226,19920316-0107,completed,5.0
I-280319920316-0107,I-2803,19920316-0107,withdrawn,
I-279719920316-0107,I-2797,19920316-0107,completed,4.0
I-280019920316-0107,I-2800,19920316-0107,registered,
I-351519920316-0107,I-3515,19920316-0107,withdrawn,
I-351819920316-0107,I-3518,19920316-0107,registered,
I-496519921123-0108,I-4965,19921123-0108,not started,
I-496619921123-0108,I-4966,19921123-0108,withdrawn,
I-266719921123-0108,I-2667,19921123-0108,completed,5.0
I-182819921123-0108,I-1828,19921123-0108,not started,
I-508019921123-0108,I-5080,19921123-0108,registered,
I-508119921123-0108,I-5081,19921123-0108,completed,3.0
I-508319921123-0108,I-5083,19921123-0108,not started,
I-519519921123-0108,I-5195,19921123-0108,not started,
I-540619921123-0108,I-5406,19921123-0108,completed,3.0
I-519819921123-0108,I-5198,19921123-0108,withdrawn,
I-508619921123-0108,I-5086,19921123-0108,registered,
I-5019921123-0108,I-50,19921123-0108,not started,
I-99719921123-0108,I-997,19921123-0108,completed,4.0
I-351019921123-0108,I-3510,19921123-0108,registered,
I-195619921123-0108,I-1956,19921123-0108,completed,4.0
I-520019921123-0108,I-5200,19921123-0108,not started,
I-520119921123-0108,I-5201,19921123-0108,completed,5.0
I-520219921123-0108,I-5202,19921123-0108,withdrawn,
I-227219920917-0109,I-2272,19920917-0109,registered,
I-112119920917-0109,I-1121,19920917-0109,not started,
I-79819920917-0109,I-798,19920917-0109,not started,
I-227619920917-0109,I-2276,19920917-0109,registered,
I-227719920917-0109,I-2277,19920917-0109,completed,3.0
I-404219920917-0109,I-4042,19920917-0109,not started,
I-392619920917-0109,I-3926,19920917-0109,completed,4.0
I-228019920917-0109,I-2280,19920917-0109,not started,
I-153619920917-0109,I-1536,19920917-0109,withdrawn,
I-258319920917-0109,I-2583,19920917-0109,withdrawn,
I-238819920917-0109,I-2388,19920917-0109,not started,
I-239019920917-0109,I-2390,19920917-0109,not started,
I-239119920917-0109,I-2391,19920917-0109,not started,
I-239319920917-0109,I-2393,19920917-0109,withdrawn,
I-339119930906-0110,I-3391,19930906-0110,registered,
I-309519930906-0110,I-3095,19930906-0110,registered,
I-339319930906-0110,I-3393,19930906-0110,registered,
I-267419930906-0110,I-2674,19930906-0110,withdrawn,
I-195019930906-0110,I-1950,19930906-0110,not started,
I-89619930906-0110,I-896,19930906-0110,withdrawn,
I-402719930906-0110,I-4027,19930906-0110,completed,5.0
I-68819930906-0110,I-688,19930906-0110,not started,
I-350519930906-0110,I-3505,19930906-0110,not started,
I-163119930906-0110,I-1631,19930906-0110,withdrawn,
I-350919930906-0110,I-3509,19930906-0110,withdrawn,
I-194219930906-0110,I-1942,19930906-0110,registered,
I-496519901026-0111,I-4965,19901026-0111,withdrawn,
I-141619901026-0111,I-1416,19901026-0111,withdrawn,
I-308919901026-0111,I-3089,19901026-0111,withdrawn,
I-88319901026-0111,I-883,19901026-0111,withdrawn,
I-162919901026-0111,I-1629,19901026-0111,not started,
I-381219901026-0111,I-3812,19901026-0111,withdrawn,
I-319919901026-0111,I-3199,19901026-0111,not started,
I-183919901026-0111,I-1839,19901026-0111,withdrawn,
I-330419901026-0111,I-3304,19901026-0111,completed,4.0
I-330519901026-0111,I-3305,19901026-0111,not started,
I-330619901026-0111,I-3306,19901026-0111,withdrawn,
I-330819901026-0111,I-3308,19901026-0111,not started,
I-432319900430-0112,I-4323,19900430-0112,completed,3.0
I-141319900430-0112,I-1413,19900430-0112,not started,
I-432719900430-0112,I-4327,19900430-0112,not started,
I-4019900430-0112,I-40,19900430-0112,withdrawn,
I-519419900430-0112,I-5194,19900430-0112,withdrawn,
I-444619900430-0112,I-4446,19900430-0112,withdrawn,
I-445119900430-0112,I-4451,19900430-0112,withdrawn,
I-35519900430-0112,I-355,19900430-0112,not started,
I-424019900430-0112,I-4240,19900430-0112,withdrawn,
I-487419900430-0112,I-4874,19900430-0112,withdrawn,
I-5319900430-0112,I-53,19900430-0112,registered,
I-184219900430-0112,I-1842,19900430-0112,registered,
I-455819900430-0112,I-4558,19900430-0112,registered,
I-456519900430-0112,I-4565,19900430-0112,withdrawn,
I-29519900701-0113,I-295,19900701-0113,registered,
I-230119900701-0113,I-2301,19900701-0113,withdrawn,
I-198619900701-0113,I-1986,19900701-0113,registered,
I-230219900701-0113,I-2302,19900701-0113,not started,
I-230419900701-0113,I-2304,19900701-0113,completed,4.0
I-230519900701-0113,I-2305,19900701-0113,completed,4.0
