Course,Planned number of Students,Senior Hours,Assistant Hours,Course code,Study period,Academic year,Instance_id,Examiner
I-4498,60,240,200,1158,2.0,2022-2023,I-4498,19570826-0012
I-4499,40,280,300,1037,4.0,2022-2023,I-4499,19580218-0007
I-4500,50,280,360,1011,1.0,2022-2023,I-4500,19610620-0006
I-4501,20,280,360,1155,4.0,2023-2024,I-4501,19580218-0007
I-4502,60,240,240,1034,1.0,2023-2024,I-4502,19590129-0004
I-4503,60,240,360,1273,1.0,2023-2024,I-4503,19600905-0003
I-4504,60,280,200,1220,2.0,2023-2024,I-4504,19600529-0021
I-4505,40,280,300,1099,4.0,2023-2024,I-4505,19560612-0010
I-4506,40,240,360,1080,4.0,2023-2024,I-4506,19610918-0027
I-4507,50,280,240,1283,1.0,2023-2024,I-4507,19600814-0002
I-4508,60,260,240,1189,2.0,2023-2024,I-4508,19580515-0017
I-4509,20,260,360,1092,3.0,2023-2024,I-4509,19610623-0005
I-4510,20,280,360,1005,4.0,2023-2024,I-4510,19660630-0020
I-4511,20,240,420,1218,4.0,2013-2014,I-4511,19570828-0008
I-4512,50,280,420,1287,2.0,2013-2014,I-4512,19560705-0025
I-4513,20,280,360,1212,1.0,2013-2014,I-4513,19610620-0006
I-4514,50,280,300,1077,1.0,2013-2014,I-4514,19610620-0006
I-4515,50,240,240,1070,2.0,2013-2014,I-4515,19620831-0024
I-4516,20,280,280,1224,2.0,2013-2014,I-4516,19610918-0027
I-4517,60,240,300,1153,3.0,2013-2014,I-4517,19560812-0016
I-4518,40,280,300,1119,4.0,2013-2014,I-4518,19690408-0009
I-4519,60,280,300,1111,1.0,2013-2014,I-4519,19610623-0005
I-4520,40,280,360,1086,3.0,2013-2014,I-4520,19590129-0004
I-4521,50,240,300,1080,2.0,2013-2014,I-4521,19690917-0022
I-4522,20,280,240,1290,4.0,2014-2015,I-4522,19610918-0027
I-4523,20,280,280,1189,2.0,2014-2015,I-4523,19580218-0007
I-4524,60,240,200,1096,4.0,2014-2015,I-4524,19570826-0012
I-4525,20,260,300,1297,1.0,2014-2015,I-4525,19620831-0024
I-4526,60,280,200,1174,3.0,2014-2015,I-4526,19660630-0020
I-4527,20,260,280,1168,1.0,2014-2015,I-4527,19600814-0002
I-4528,20,280,200,1113,1.0,2014-2015,I-4528,19640414-0013
I-4529,60,260,300,1053,3.0,2014-2015,I-4529,19610918-0027
I-4530,40,260,240,1136,4.0,2015-2016,I-4530,19600905-0003
I-4531,40,260,280,1226,3.0,2015-2016,I-4531,19610620-0006
I-4532,50,240,300,1218,2.0,2015-2016,I-4532,19610918-0027
I-4533,50,280,420,1165,2.0,2015-2016,I-4533,19600529-0021
I-4534,40,280,200,1083,1.0,2015-2016,I-4534,19620831-0024
I-4535,60,260,280,1291,2.0,2015-2016,I-4535,19561222-0030
I-4536,60,240,200,1245,4.0,2015-2016,I-4536,19620831-0024
I-4537,40,240,360,1158,1.0,2015-2016,I-4537,19640414-0013
I-4538,40,280,360,1134,4.0,2015-2016,I-4538,19690917-0022
I-4539,50,280,280,1121,3.0,2015-2016,I-4539,19600814-0002
I-4540,50,240,240,1112,3.0,2015-2016,I-4540,19620522-0023
I-4541,20,280,420,1118,1.0,2016-2017,I-4541,19601021-0018
I-4542,20,260,240,1128,1.0,2016-2017,I-4542,19580515-0017
I-4543,50,240,240,1054,2.0,2016-2017,I-4543,19630126-0001
I-4544,50,280,280,1243,3.0,2016-2017,I-4544,19640414-0013
I-4545,50,260,420,1215,1.0,2016-2017,I-4545,19570615-0011
I-4546,50,240,420,1061,2.0,2016-2017,I-4546,19601021-0018
I-4547,60,280,420,1040,4.0,2016-2017,I-4547,19620522-0023
I-4548,20,280,200,1258,2.0,2017-2018,I-4548,19610623-0005
I-4549,20,240,240,1172,3.0,2017-2018,I-4549,19690917-0022
I-4550,60,240,280,1283,2.0,2017-2018,I-4550,19560705-0025
I-4551,50,260,240,1278,2.0,2017-2018,I-4551,19601021-0018
I-4552,20,240,280,1156,2.0,2017-2018,I-4552,19580515-0017
I-4553,20,280,240,1107,4.0,2017-2018,I-4553,19580218-0007
I-4554,60,240,200,1082,2.0,2017-2018,I-4554,19640220-0029
I-4555,40,240,280,1057,3.0,2017-2018,I-4555,19601021-0018
I-4556,60,280,200,1036,1.0,2017-2018,I-4556,19600905-0003
I-4557,50,260,300,1144,2.0,2018-2019,I-4557,19611219-0014
I-4558,40,240,300,1249,4.0,2018-2019,I-4558,19570615-0011
I-4559,40,260,300,1246,3.0,2018-2019,I-4559,19620831-0024
I-4560,60,240,280,1094,4.0,2018-2019,I-4560,19601021-0018
I-4561,40,240,280,1028,2.0,2018-2019,I-4561,19611219-0014
I-4562,50,260,300,1268,2.0,2018-2019,I-4562,19580218-0007
I-4563,20,280,420,1179,1.0,2018-2019,I-4563,19601021-0018
I-4564,50,280,420,1170,2.0,2018-2019,I-4564,19560612-0010
I-4565,60,260,360,1158,2.0,2018-2019,I-4565,19640220-0029
I-4566,60,240,200,1062,3.0,2018-2019,I-4566,19580218-0007
I-4567,50,260,360,1194,1.0,2019-2020,I-4567,19580515-0017
I-4568,60,280,240,1250,1.0,2019-2020,I-4568,19690513-0015
I-4569,50,240,300,1241,3.0,2019-2020,I-4569,19580218-0007
I-4570,20,280,240,1222,3.0,2019-2020,I-4570,19640220-0029
I-4571,20,260,240,1159,1.0,2019-2020,I-4571,19600814-0002
I-4572,60,260,240,1259,3.0,2019-2020,I-4572,19560812-0016
I-4573,60,260,200,1244,3.0,2019-2020,I-4573,19570615-0011
I-4574,50,280,240,1238,1.0,2019-2020,I-4574,19570826-0012
I-4575,20,240,360,1203,4.0,2019-2020,I-4575,19600905-0003
I-4576,20,260,240,1054,2.0,2019-2020,I-4576,19580218-0007
I-4577,60,260,280,1016,3.0,2019-2020,I-4577,19640220-0029
I-4578,50,260,300,1206,4.0,2020-2021,I-4578,19570615-0011
I-4579,40,240,420,1004,1.0,2020-2021,I-4579,19590129-0004
I-4580,60,260,280,1268,1.0,2020-2021,I-4580,19600814-0002
I-4581,40,240,200,1193,4.0,2020-2021,I-4581,19601021-0018
I-4582,60,260,240,1141,3.0,2020-2021,I-4582,19620831-0024
I-4583,50,260,360,1028,4.0,2020-2021,I-4583,19660630-0020
I-4584,20,280,280,1235,2.0,2020-2021,I-4584,19580218-0007
I-4585,60,260,420,1185,2.0,2020-2021,I-4585,19690513-0015
I-4586,50,260,360,1173,3.0,2020-2021,I-4586,19600814-0002
I-4587,60,240,300,1103,1.0,2020-2021,I-4587,19561222-0030
I-4588,50,240,300,1010,3.0,2020-2021,I-4588,19620522-0023
I-4589,20,260,280,1159,4.0,2021-2022,I-4589,19630126-0001
I-4590,40,240,420,1294,4.0,2021-2022,I-4590,19600814-0002
I-4591,20,280,240,1281,1.0,2021-2022,I-4591,19601021-0018
I-4592,60,280,240,1137,3.0,2021-2022,I-4592,19690408-0009
I-4593,40,240,240,1098,1.0,2021-2022,I-4593,19660630-0020
I-4594,20,260,420,1285,2.0,2021-2022,I-4594,19560705-0025
I-4595,20,240,280,1223,3.0,2021-2022,I-4595,19560612-0010
I-4596,20,240,300,1207,4.0,2021-2022,I-4596,19611219-0014
I-4597,20,280,200,1160,1.0,2021-2022,I-4597,19640414-0013
I-4598,20,260,300,1104,2.0,2021-2022,I-4598,19610918-0027
I-4599,50,260,200,1044,3.0,2021-2022,I-4599,19570826-0012
I-4600,50,260,280,1043,3.0,2022-2023,I-4600,19560812-0016
I-4601,40,240,360,1217,2.0,2022-2023,I-4601,19600814-0002
I-4602,50,240,420,1088,3.0,2022-2023,I-4602,19570828-0008
I-4603,20,280,300,1250,3.0,2022-2023,I-4603,19590129-0004
I-4604,60,260,200,1222,1.0,2022-2023,I-4604,19601021-0018
I-4605,60,280,300,1127,2.0,2022-2023,I-4605,19580515-0017
I-4606,40,280,360,1099,3.0,2022-2023,I-4606,19600905-0003
I-4607,40,280,200,1092,2.0,2022-2023,I-4607,19620424-0026
I-4608,20,280,280,1035,3.0,2023-2024,I-4608,19610918-0027
I-4609,20,280,280,1297,4.0,2023-2024,I-4609,19640220-0029
I-4610,40,280,360,1222,3.0,2023-2024,I-4610,19570826-0012
I-4611,40,280,200,1146,1.0,2023-2024,I-4611,19600905-0003
I-4612,40,260,280,1239,4.0,2023-2024,I-4612,19680712-0028
I-4613,60,260,200,1092,4.0,2023-2024,I-4613,19570826-0012
I-4614,60,260,200,1088,2.0,2023-2024,I-4614,19570828-0008
I-4615,20,240,300,1050,3.0,2023-2024,I-4615,19640414-0013
I-4616,20,280,280,1030,2.0,2023-2024,I-4616,19600814-0002
I-4617,40,260,200,1014,3.0,2023-2024,I-4617,19580515-0017
I-4618,40,260,240,1182,2.0,2013-2014,I-4618,19570828-0008
I-4619,40,240,360,1004,4.0,2013-2014,I-4619,19690408-0009
I-4620,50,240,280,1262,2.0,2013-2014,I-4620,19640220-0029
I-4621,50,260,300,1159,3.0,2013-2014,I-4621,19650303-0019
I-4622,60,280,200,1104,4.0,2013-2014,I-4622,19690917-0022
I-4623,40,240,200,1228,3.0,2013-2014,I-4623,19600814-0002
I-4624,20,240,200,1215,1.0,2013-2014,I-4624,19630126-0001
I-4625,60,280,300,1191,1.0,2013-2014,I-4625,19640220-0029
I-4626,40,280,360,1095,3.0,2013-2014,I-4626,19680712-0028
I-4627,20,240,360,1030,4.0,2013-2014,I-4627,19610623-0005
I-4628,50,280,300,1272,3.0,2014-2015,I-4628,19570828-0008
I-4629,20,280,420,1088,1.0,2014-2015,I-4629,19620424-0026
I-4630,40,260,280,1227,2.0,2014-2015,I-4630,19570828-0008
I-4631,40,240,360,1146,1.0,2014-2015,I-4631,19660630-0020
I-4632,60,280,240,1242,2.0,2014-2015,I-4632,19590129-0004
I-4633,60,280,300,1197,1.0,2014-2015,I-4633,19660630-0020
I-4634,20,240,420,1180,3.0,2014-2015,I-4634,19600814-0002
I-4635,60,280,280,1148,1.0,2014-2015,I-4635,19600814-0002
I-4636,40,260,240,1143,1.0,2014-2015,I-4636,19650303-0019
I-4637,60,280,280,1119,3.0,2014-2015,I-4637,19610620-0006
I-4638,50,260,420,1140,4.0,2015-2016,I-4638,19570826-0012
I-4639,40,280,200,1136,4.0,2015-2016,I-4639,19660630-0020
I-4640,20,240,420,1262,2.0,2015-2016,I-4640,19600905-0003
I-4641,60,280,280,1252,3.0,2015-2016,I-4641,19690408-0009
I-4642,40,240,360,1160,4.0,2015-2016,I-4642,19580515-0017
I-4643,40,260,360,1072,1.0,2015-2016,I-4643,19610918-0027
I-4644,50,260,420,1268,2.0,2015-2016,I-4644,19600529-0021
I-4645,20,240,300,1192,1.0,2015-2016,I-4645,19580218-0007
I-4646,50,260,420,1133,1.0,2015-2016,I-4646,19611219-0014
I-4647,40,280,200,1104,4.0,2015-2016,I-4647,19600529-0021
I-4648,40,280,420,1083,4.0,2015-2016,I-4648,19620424-0026
I-4649,20,280,200,1032,2.0,2015-2016,I-4649,19620424-0026
I-4650,20,240,360,1107,3.0,2016-2017,I-4650,19630126-0001
I-4651,60,240,360,1030,1.0,2016-2017,I-4651,19560812-0016
I-4652,20,260,200,1114,1.0,2016-2017,I-4652,19620424-0026
I-4653,40,280,200,1090,2.0,2016-2017,I-4653,19570828-0008
I-4654,60,280,240,1239,4.0,2016-2017,I-4654,19600529-0021
I-4655,20,280,300,1218,4.0,2016-2017,I-4655,19690408-0009
I-4656,20,240,300,1210,3.0,2016-2017,I-4656,19690917-0022
I-4657,60,240,360,1132,2.0,2016-2017,I-4657,19561222-0030
I-4658,20,240,200,1141,3.0,2017-2018,I-4658,19600814-0002
I-4659,50,260,280,1123,2.0,2017-2018,I-4659,19600814-0002
I-4660,40,260,200,1092,1.0,2017-2018,I-4660,19610620-0006
I-4661,40,280,200,1074,3.0,2017-2018,I-4661,19640220-0029
I-4662,60,260,360,1025,4.0,2017-2018,I-4662,19620831-0024
I-4663,20,260,300,1296,3.0,2017-2018,I-4663,19561222-0030
I-4664,50,240,300,1159,2.0,2017-2018,I-4664,19590129-0004
I-4665,50,260,420,1151,4.0,2017-2018,I-4665,19640220-0029
I-4666,40,240,360,1122,3.0,2017-2018,I-4666,19570615-0011
I-4667,20,240,200,1071,2.0,2017-2018,I-4667,19611219-0014
I-4668,50,280,420,1031,1.0,2017-2018,I-4668,19580218-0007
I-4669,60,260,280,1083,3.0,2018-2019,I-4669,19560705-0025
I-4670,60,260,240,1281,2.0,2018-2019,I-4670,19561222-0030
I-4671,50,240,280,1061,3.0,2018-2019,I-4671,19690513-0015
I-4672,50,240,280,1220,2.0,2018-2019,I-4672,19690408-0009
I-4673,40,280,420,1201,4.0,2018-2019,I-4673,19640220-0029
I-4674,20,240,300,1199,4.0,2018-2019,I-4674,19660630-0020
I-4675,40,240,280,1124,1.0,2018-2019,I-4675,19660630-0020
I-4676,40,280,420,1076,2.0,2018-2019,I-4676,19640414-0013
I-4677,50,240,420,1056,2.0,2018-2019,I-4677,19610620-0006
I-4678,60,240,240,1271,4.0,2019-2020,I-4678,19650303-0019
I-4679,20,260,280,1136,1.0,2019-2020,I-4679,19690408-0009
I-4680,50,260,280,1253,1.0,2019-2020,I-4680,19560705-0025
I-4681,60,260,360,1237,2.0,2019-2020,I-4681,19610918-0027
I-4682,40,240,280,1221,2.0,2019-2020,I-4682,19620522-0023
I-4683,20,240,240,1203,3.0,2019-2020,I-4683,19640414-0013
I-4684,60,260,360,1086,2.0,2019-2020,I-4684,19640220-0029
I-4685,50,240,280,1007,3.0,2019-2020,I-4685,19560705-0025
I-4686,60,260,420,1150,3.0,2020-2021,I-4686,19660630-0020
I-4687,60,240,300,1258,2.0,2020-2021,I-4687,19570828-0008
I-4688,60,240,300,1137,1.0,2020-2021,I-4688,19640220-0029
I-4689,20,240,300,1228,4.0,2020-2021,I-4689,19570615-0011
I-4690,60,240,200,1226,3.0,2020-2021,I-4690,19690917-0022
I-4691,20,240,300,1185,3.0,2020-2021,I-4691,19600814-0002
I-4692,50,240,360,1178,1.0,2020-2021,I-4692,19640220-0029
I-4693,40,240,420,1232,3.0,2021-2022,I-4693,19640220-0029
I-4694,20,280,420,1068,1.0,2021-2022,I-4694,19560612-0010
I-4695,50,260,420,1282,1.0,2021-2022,I-4695,19640414-0013
I-4696,40,280,240,1160,4.0,2021-2022,I-4696,19680712-0028
I-4697,60,240,360,1032,4.0,2021-2022,I-4697,19620831-0024
I-4698,50,280,240,1022,2.0,2021-2022,I-4698,19620831-0024
I-4699,50,280,240,1286,1.0,2021-2022,I-4699,19640220-0029
I-4700,50,240,360,1278,3.0,2021-2022,I-4700,19610623-0005
I-4701,40,260,360,1239,2.0,2021-2022,I-4701,19690408-0009
I-4702,50,260,240,1212,2.0,2021-2022,I-4702,19610918-0027
I-4703,40,240,300,1199,4.0,2021-2022,I-4703,19611219-0014
I-4704,60,280,300,1296,2.0,2022-2023,I-4704,19580515-0017
I-4705,20,240,280,1053,1.0,2022-2023,I-4705,19561222-0030
I-4706,40,260,280,1245,1.0,2022-2023,I-4706,19620831-0024
I-4707,20,280,240,1238,1.0,2022-2023,I-4707,19570828-0008
I-4708,50,260,300,1170,1.0,2022-2023,I-4708,19620424-0026
I-4709,50,240,360,1288,4.0,2022-2023,I-4709,19640220-0029
I-4710,50,280,240,1246,4.0,2022-2023,I-4710,19610918-0027
I-4711,60,240,300,1186,1.0,2022-2023,I-4711,19560705-0025
I-4712,40,260,420,1102,2.0,2022-2023,I-4712,19610918-0027
I-4713,40,280,420,1093,3.0,2022-2023,I-4713,19580515-0017
I-4714,20,240,280,1058,1.0,2022-2023,I-4714,19600905-0003
I-4715,50,260,200,1034,2.0,2023-2024,I-4715,19640414-0013
I-4716,20,260,200,1295,4.0,2023-2024,I-4716,19610623-0005
I-4717,40,280,240,1279,1.0,2023-2024,I-4717,19690408-0009
I-4718,50,280,300,1190,2.0,2023-2024,I-4718,19610918-0027
I-4719,20,240,300,1026,3.0,2023-2024,I-4719,19660630-0020
I-4720,60,240,200,1247,2.0,2023-2024,I-4720,19630126-0001
I-4721,40,240,280,1194,2.0,2023-2024,I-4721,19570828-0008
I-4722,60,240,360,1131,1.0,2023-2024,I-4722,19620424-0026
I-4723,40,260,360,1121,1.0,2023-2024,I-4723,19600905-0003
I-4724,40,240,420,1051,4.0,2023-2024,I-4724,19680712-0028
I-4725,40,240,300,1003,3.0,2023-2024,I-4725,19611219-0014
I-4726,20,280,420,1266,2.0,2013-2014,I-4726,19690513-0015
I-4727,20,260,420,1017,3.0,2013-2014,I-4727,19650303-0019
I-4728,40,260,280,1222,2.0,2013-2014,I-4728,19611219-0014
I-4729,20,240,420,1117,3.0,2013-2014,I-4729,19640414-0013
I-4730,60,260,300,1072,1.0,2013-2014,I-4730,19680712-0028
I-4731,60,260,360,1204,4.0,2013-2014,I-4731,19630126-0001
I-4732,60,280,420,1137,3.0,2013-2014,I-4732,19590129-0004
I-4733,40,260,200,1121,3.0,2013-2014,I-4733,19560705-0025
I-4734,40,260,280,1122,4.0,2013-2014,I-4734,19610918-0027
I-4735,40,260,360,1113,1.0,2013-2014,I-4735,19570828-0008
I-4736,60,260,200,1073,4.0,2013-2014,I-4736,19690513-0015
I-4737,20,280,240,1032,4.0,2014-2015,I-4737,19620831-0024
I-4738,60,260,300,1201,3.0,2014-2015,I-4738,19600529-0021
I-4739,20,240,240,1149,3.0,2014-2015,I-4739,19660630-0020
I-4740,20,260,420,1097,2.0,2014-2015,I-4740,19690408-0009
I-4741,40,240,280,1258,4.0,2014-2015,I-4741,19580218-0007
I-4742,50,280,300,1214,2.0,2014-2015,I-4742,19560812-0016
I-4743,50,280,300,1145,4.0,2014-2015,I-4743,19600905-0003
I-4744,20,280,280,1096,1.0,2014-2015,I-4744,19601021-0018
I-4745,50,240,240,1153,1.0,2015-2016,I-4745,19620424-0026
I-4746,60,240,240,1290,2.0,2015-2016,I-4746,19600905-0003
I-4747,40,240,360,1270,1.0,2015-2016,I-4747,19600529-0021
I-4748,50,280,360,1152,4.0,2015-2016,I-4748,19570828-0008
I-4749,50,280,420,1095,3.0,2015-2016,I-4749,19560612-0010
I-4750,40,260,280,1177,2.0,2015-2016,I-4750,19620522-0023
I-4751,20,280,420,1114,4.0,2015-2016,I-4751,19610623-0005
I-4752,60,280,360,1059,3.0,2015-2016,I-4752,19570828-0008
I-4753,20,240,300,1025,4.0,2015-2016,I-4753,19600905-0003
I-4754,40,240,420,1290,1.0,2016-2017,I-4754,19600905-0003
I-4755,60,280,300,1123,4.0,2016-2017,I-4755,19570828-0008
I-4756,40,240,360,1049,1.0,2016-2017,I-4756,19630126-0001
I-4757,40,260,360,1030,3.0,2016-2017,I-4757,19580515-0017
I-4758,20,260,420,1214,2.0,2016-2017,I-4758,19610623-0005
I-4759,20,260,200,1192,3.0,2016-2017,I-4759,19560612-0010
I-4760,40,280,360,1068,2.0,2016-2017,I-4760,19690408-0009
I-4761,60,240,240,1038,4.0,2016-2017,I-4761,19560812-0016
I-4762,50,260,360,1023,2.0,2016-2017,I-4762,19610620-0006
I-4763,40,240,200,1211,3.0,2017-2018,I-4763,19610620-0006
I-4764,20,240,280,1151,2.0,2017-2018,I-4764,19561222-0030
I-4765,50,280,360,1271,3.0,2017-2018,I-4765,19690513-0015
I-4766,50,280,240,1210,4.0,2017-2018,I-4766,19560612-0010
I-4767,20,280,200,1067,3.0,2017-2018,I-4767,19660630-0020
I-4768,20,260,280,1048,3.0,2017-2018,I-4768,19611219-0014
I-4769,50,260,240,1161,3.0,2017-2018,I-4769,19650303-0019
I-4770,50,280,280,1134,1.0,2017-2018,I-4770,19580218-0007
I-4771,20,260,300,1129,3.0,2017-2018,I-4771,19620831-0024
I-4772,50,280,300,1112,4.0,2017-2018,I-4772,19560612-0010
I-4773,60,280,360,1004,1.0,2017-2018,I-4773,19611219-0014
I-4774,40,240,420,1151,4.0,2018-2019,I-4774,19570826-0012
I-4775,50,280,200,1089,4.0,2018-2019,I-4775,19650303-0019
I-4776,40,240,280,1271,4.0,2018-2019,I-4776,19560812-0016
I-4777,60,280,360,1242,2.0,2018-2019,I-4777,19590129-0004
I-4778,60,280,420,1206,3.0,2018-2019,I-4778,19601021-0018
I-4779,60,240,240,1160,1.0,2018-2019,I-4779,19560705-0025
I-4780,60,260,300,1245,1.0,2018-2019,I-4780,19620424-0026
I-4781,50,240,240,1207,2.0,2018-2019,I-4781,19630126-0001
I-4782,50,240,360,1197,4.0,2018-2019,I-4782,19610620-0006
I-4783,50,280,360,1187,3.0,2018-2019,I-4783,19620831-0024
I-4784,50,280,280,1143,4.0,2018-2019,I-4784,19560612-0010
I-4785,20,280,360,1124,2.0,2018-2019,I-4785,19600529-0021
I-4786,20,240,420,1250,1.0,2019-2020,I-4786,19650303-0019
I-4787,50,260,360,1024,2.0,2019-2020,I-4787,19570828-0008
I-4788,40,240,240,1284,3.0,2019-2020,I-4788,19561222-0030
I-4789,40,260,240,1179,1.0,2019-2020,I-4789,19611219-0014
I-4790,20,240,280,1004,4.0,2019-2020,I-4790,19650303-0019
I-4791,50,240,300,1237,4.0,2019-2020,I-4791,19630126-0001
I-4792,40,280,240,1164,2.0,2019-2020,I-4792,19690513-0015
I-4793,50,280,280,1153,1.0,2019-2020,I-4793,19611219-0014
I-4794,60,280,240,1130,4.0,2019-2020,I-4794,19580515-0017
I-4795,50,260,360,1056,3.0,2019-2020,I-4795,19640414-0013
I-4796,60,260,300,1037,1.0,2019-2020,I-4796,19640414-0013
I-4797,60,260,200,1220,4.0,2020-2021,I-4797,19680712-0028
I-4798,20,280,280,1175,4.0,2020-2021,I-4798,19611219-0014
I-4799,20,260,360,1278,4.0,2020-2021,I-4799,19580515-0017
I-4800,60,280,200,1126,4.0,2020-2021,I-4800,19690408-0009
I-4801,40,260,420,1121,4.0,2020-2021,I-4801,19650303-0019
I-4802,50,240,300,1284,3.0,2020-2021,I-4802,19600814-0002
I-4803,50,240,280,1252,4.0,2020-2021,I-4803,19640220-0029
I-4804,20,260,280,1123,4.0,2020-2021,I-4804,19600814-0002
I-4805,20,260,240,1109,4.0,2020-2021,I-4805,19600905-0003
I-4806,50,260,300,1063,4.0,2020-2021,I-4806,19690408-0009
I-4807,20,240,300,1046,3.0,2020-2021,I-4807,19560812-0016
I-4808,40,240,200,1163,4.0,2021-2022,I-4808,19570828-0008
I-4809,20,260,300,1275,2.0,2021-2022,I-4809,19600529-0021
I-4810,50,280,360,1156,4.0,2021-2022,I-4810,19620831-0024
I-4811,40,260,280,1069,4.0,2021-2022,I-4811,19560812-0016
I-4812,20,260,360,1205,1.0,2021-2022,I-4812,19600905-0003
I-4813,50,260,420,1142,1.0,2021-2022,I-4813,19620831-0024
I-4814,40,260,280,1101,2.0,2021-2022,I-4814,19580218-0007
I-4815,40,260,240,1070,1.0,2021-2022,I-4815,19650303-0019
I-4816,60,260,280,1058,4.0,2022-2023,I-4816,19610918-0027
I-4817,60,280,420,1206,3.0,2022-2023,I-4817,19690513-0015
I-4818,40,260,200,1176,1.0,2022-2023,I-4818,19690917-0022
I-4819,60,280,360,1083,2.0,2022-2023,I-4819,19630126-0001
I-4820,20,240,420,1267,4.0,2022-2023,I-4820,19600905-0003
I-4821,20,240,200,1181,1.0,2022-2023,I-4821,19680712-0028
I-4822,60,280,300,1144,4.0,2022-2023,I-4822,19611219-0014
I-4823,50,280,200,1063,4.0,2022-2023,I-4823,19560705-0025
I-4824,40,240,300,1019,1.0,2022-2023,I-4824,19590129-0004
I-4825,50,280,300,1010,4.0,2022-2023,I-4825,19601021-0018
I-4826,60,280,300,1261,1.0,2023-2024,I-4826,19690513-0015
I-4827,50,280,280,1196,4.0,2023-2024,I-4827,19620522-0023
I-4828,60,240,420,1183,4.0,2023-2024,I-4828,19610620-0006
I-4829,40,260,200,1119,4.0,2023-2024,I-4829,19580218-0007
I-4830,40,240,200,1286,1.0,2023-2024,I-4830,19561222-0030
I-4831,20,260,360,1185,3.0,2023-2024,I-4831,19610623-0005
I-4832,40,240,420,1093,2.0,2023-2024,I-4832,19660630-0020
I-4833,20,240,280,1088,4.0,2023-2024,I-4833,19580515-0017
I-4834,50,280,420,1240,2.0,2013-2014,I-4834,19690408-0009
I-4835,60,240,200,1138,2.0,2013-2014,I-4835,19610620-0006
I-4836,50,280,240,1118,4.0,2013-2014,I-4836,19630126-0001
I-4837,20,260,420,1260,4.0,2013-2014,I-4837,19600905-0003
I-4838,40,280,240,1243,2.0,2013-2014,I-4838,19620424-0026
I-4839,40,240,420,1114,4.0,2013-2014,I-4839,19690408-0009
I-4840,20,260,240,1045,1.0,2013-2014,I-4840,19620831-0024
I-4841,20,280,280,1042,2.0,2014-2015,I-4841,19601021-0018
I-4842,60,280,300,1204,4.0,2014-2015,I-4842,19600814-0002
I-4843,40,280,280,1145,2.0,2014-2015,I-4843,19560612-0010
I-4844,50,240,200,1081,4.0,2014-2015,I-4844,19560705-0025
I-4845,50,260,360,1017,3.0,2014-2015,I-4845,19640220-0029
I-4846,40,240,280,1295,2.0,2014-2015,I-4846,19620831-0024
I-4847,20,260,200,1267,1.0,2014-2015,I-4847,19630126-0001
I-4848,60,260,240,1219,3.0,2014-2015,I-4848,19561222-0030
I-4849,60,240,200,1091,3.0,2014-2015,I-4849,19580515-0017
I-4850,20,280,300,1043,1.0,2014-2015,I-4850,19580218-0007
I-4851,50,280,280,1041,3.0,2014-2015,I-4851,19590129-0004
I-4852,20,240,240,1160,1.0,2015-2016,I-4852,19610918-0027
I-4853,20,260,420,1297,3.0,2015-2016,I-4853,19620522-0023
I-4854,40,260,280,1294,2.0,2015-2016,I-4854,19560612-0010
I-4855,40,240,280,1279,3.0,2015-2016,I-4855,19620424-0026
I-4856,50,280,200,1272,2.0,2015-2016,I-4856,19650303-0019
I-4857,40,240,200,1206,3.0,2015-2016,I-4857,19680712-0028
I-4858,20,240,200,1194,4.0,2015-2016,I-4858,19650303-0019
I-4859,60,240,360,1135,3.0,2015-2016,I-4859,19560612-0010
I-4860,60,260,360,1092,3.0,2015-2016,I-4860,19570828-0008
I-4861,40,280,300,1233,2.0,2016-2017,I-4861,19570828-0008
I-4862,40,280,300,1242,1.0,2016-2017,I-4862,19601021-0018
I-4863,40,280,280,1082,2.0,2016-2017,I-4863,19590129-0004
I-4864,50,260,280,1252,1.0,2016-2017,I-4864,19680712-0028
I-4865,20,240,200,1224,4.0,2016-2017,I-4865,19630126-0001
I-4866,50,260,280,1104,4.0,2016-2017,I-4866,19610918-0027
I-4867,50,240,200,1098,1.0,2016-2017,I-4867,19650303-0019
I-4868,60,240,420,1087,4.0,2016-2017,I-4868,19690513-0015
I-4869,60,260,200,1042,3.0,2016-2017,I-4869,19660630-0020
I-4870,20,240,360,1026,4.0,2017-2018,I-4870,19611219-0014
I-4871,20,240,360,1209,3.0,2017-2018,I-4871,19600529-0021
I-4872,40,280,280,1201,2.0,2017-2018,I-4872,19561222-0030
I-4873,20,240,300,1014,2.0,2017-2018,I-4873,19560612-0010
